Entity,Code,Year,Number of significant earthquakes (significant earthquakes)
Afghanistan,AFG,1956,1
Afghanistan,AFG,1957,0
Afghanistan,AFG,1958,0
Afghanistan,AFG,1959,0
Afghanistan,AFG,1960,0
Afghanistan,AFG,1961,0
Afghanistan,AFG,1962,0
Afghanistan,AFG,1963,0
Afghanistan,AFG,1964,0
Afghanistan,AFG,1965,1
Afghanistan,AFG,1966,0
Afghanistan,AFG,1967,0
Afghanistan,AFG,1968,0
Afghanistan,AFG,1969,0
Afghanistan,AFG,1970,0
Afghanistan,AFG,1971,0
Afghanistan,AFG,1972,1
Afghanistan,AFG,1973,0
Afghanistan,AFG,1974,0
Afghanistan,AFG,1975,0
Afghanistan,AFG,1976,2
Afghanistan,AFG,1977,0
Afghanistan,AFG,1978,0
Afghanistan,AFG,1979,0
Afghanistan,AFG,1980,0
Afghanistan,AFG,1981,0
Afghanistan,AFG,1982,1
Afghanistan,AFG,1983,1
Afghanistan,AFG,1984,1
Afghanistan,AFG,1985,1
Afghanistan,AFG,1986,0
Afghanistan,AFG,1987,0
Afghanistan,AFG,1988,0
Afghanistan,AFG,1989,0
Afghanistan,AFG,1990,2
Afghanistan,AFG,1991,3
Afghanistan,AFG,1992,0
Afghanistan,AFG,1993,0
Afghanistan,AFG,1994,1
Afghanistan,AFG,1995,0
Afghanistan,AFG,1996,0
Afghanistan,AFG,1997,1
Afghanistan,AFG,1998,3
Afghanistan,AFG,1999,1
Afghanistan,AFG,2000,1
Afghanistan,AFG,2001,1
Afghanistan,AFG,2002,3
Afghanistan,AFG,2003,0
Afghanistan,AFG,2004,3
Afghanistan,AFG,2005,1
Afghanistan,AFG,2006,0
Afghanistan,AFG,2007,0
Afghanistan,AFG,2008,1
Afghanistan,AFG,2009,2
Afghanistan,AFG,2010,1
Afghanistan,AFG,2011,0
Afghanistan,AFG,2012,1
Afghanistan,AFG,2013,1
Afghanistan,AFG,2014,0
Afghanistan,AFG,2015,2
Afghanistan,AFG,2016,1
Afghanistan,AFG,2017,0
Albania,ALB,-2150,0
Albania,ALB,-2000,0
Albania,ALB,-1610,0
Albania,ALB,-1566,0
Albania,ALB,-1450,0
Albania,ALB,-1365,0
Albania,ALB,-1250,0
Albania,ALB,-1050,0
Albania,ALB,-759,0
Albania,ALB,-590,0
Albania,ALB,-550,0
Albania,ALB,-525,0
Albania,ALB,-480,0
Albania,ALB,-479,0
Albania,ALB,-432,0
Albania,ALB,-426,0
Albania,ALB,-400,0
Albania,ALB,-373,0
Albania,ALB,-364,0
Albania,ALB,-330,0
Albania,ALB,-326,0
Albania,ALB,-282,0
Albania,ALB,-250,0
Albania,ALB,-227,0
Albania,ALB,-223,0
Albania,ALB,-221,0
Albania,ALB,-218,0
Albania,ALB,-217,0
Albania,ALB,-210,0
Albania,ALB,-198,0
Albania,ALB,-193,0
Albania,ALB,-186,0
Albania,ALB,-177,0
Albania,ALB,-70,0
Albania,ALB,-63,0
Albania,ALB,-60,0
Albania,ALB,-58,1
Albania,ALB,-50,0
Albania,ALB,-47,0
Albania,ALB,-33,0
Albania,ALB,-31,0
Albania,ALB,-27,0
Albania,ALB,-26,0
Albania,ALB,-15,0
Albania,ALB,10,0
Albania,ALB,11,0
Albania,ALB,17,0
Albania,ALB,23,0
Albania,ALB,25,0
Albania,ALB,27,0
Albania,ALB,29,0
Albania,ALB,33,0
Albania,ALB,37,0
Albania,ALB,46,0
Albania,ALB,50,0
Albania,ALB,52,0
Albania,ALB,55,0
Albania,ALB,57,1
Albania,ALB,60,0
Albania,ALB,62,0
Albania,ALB,63,0
Albania,ALB,76,0
Albania,ALB,79,0
Albania,ALB,89,0
Albania,ALB,93,0
Albania,ALB,100,0
Albania,ALB,105,0
Albania,ALB,109,0
Albania,ALB,115,0
Albania,ALB,120,0
Albania,ALB,123,0
Albania,ALB,128,0
Albania,ALB,138,0
Albania,ALB,142,0
Albania,ALB,143,0
Albania,ALB,155,0
Albania,ALB,170,0
Albania,ALB,173,0
Albania,ALB,177,0
Albania,ALB,180,0
Albania,ALB,243,0
Albania,ALB,251,0
Albania,ALB,253,0
Albania,ALB,258,0
Albania,ALB,262,0
Albania,ALB,294,0
Albania,ALB,304,0
Albania,ALB,306,0
Albania,ALB,315,0
Albania,ALB,319,0
Albania,ALB,324,0
Albania,ALB,334,1
Albania,ALB,340,0
Albania,ALB,341,0
Albania,ALB,342,1
Albania,ALB,344,0
Albania,ALB,346,1
Albania,ALB,348,0
Albania,ALB,350,0
Albania,ALB,355,0
Albania,ALB,358,0
Albania,ALB,361,0
Albania,ALB,362,0
Albania,ALB,365,0
Albania,ALB,367,0
Albania,ALB,368,0
Albania,ALB,369,0
Albania,ALB,382,0
Albania,ALB,394,0
Albania,ALB,396,0
Albania,ALB,407,0
Albania,ALB,412,0
Albania,ALB,419,0
Albania,ALB,425,0
Albania,ALB,427,0
Albania,ALB,438,0
Albania,ALB,440,0
Albania,ALB,447,0
Albania,ALB,448,0
Albania,ALB,450,0
Albania,ALB,457,0
Albania,ALB,458,0
Albania,ALB,460,0
Albania,ALB,470,0
Albania,ALB,477,0
Albania,ALB,478,0
Albania,ALB,494,0
Albania,ALB,499,0
Albania,ALB,500,0
Albania,ALB,501,0
Albania,ALB,510,0
Albania,ALB,512,0
Albania,ALB,518,0
Albania,ALB,521,0
Albania,ALB,522,1
Albania,ALB,525,0
Albania,ALB,527,0
Albania,ALB,528,0
Albania,ALB,533,0
Albania,ALB,543,0
Albania,ALB,551,0
Albania,ALB,552,0
Albania,ALB,553,0
Albania,ALB,554,0
Albania,ALB,555,0
Albania,ALB,557,0
Albania,ALB,558,0
Albania,ALB,565,0
Albania,ALB,567,0
Albania,ALB,579,0
Albania,ALB,581,0
Albania,ALB,587,0
Albania,ALB,600,0
Albania,ALB,614,0
Albania,ALB,634,0
Albania,ALB,649,0
Albania,ALB,662,0
Albania,ALB,664,0
Albania,ALB,678,0
Albania,ALB,684,0
Albania,ALB,688,0
Albania,ALB,701,0
Albania,ALB,704,0
Albania,ALB,713,0
Albania,ALB,715,0
Albania,ALB,716,0
Albania,ALB,734,0
Albania,ALB,735,0
Albania,ALB,740,0
Albania,ALB,742,0
Albania,ALB,743,0
Albania,ALB,744,0
Albania,ALB,745,0
Albania,ALB,746,0
Albania,ALB,748,0
Albania,ALB,749,0
Albania,ALB,758,0
Albania,ALB,763,0
Albania,ALB,766,0
Albania,ALB,777,0
Albania,ALB,778,0
Albania,ALB,780,0
Albania,ALB,788,0
Albania,ALB,793,0
Albania,ALB,796,0
Albania,ALB,801,0
Albania,ALB,802,0
Albania,ALB,803,0
Albania,ALB,811,0
Albania,ALB,814,0
Albania,ALB,818,0
Albania,ALB,820,0
Albania,ALB,835,0
Albania,ALB,838,0
Albania,ALB,842,0
Albania,ALB,844,0
Albania,ALB,845,0
Albania,ALB,846,0
Albania,ALB,847,0
Albania,ALB,850,0
Albania,ALB,851,0
Albania,ALB,853,0
Albania,ALB,854,0
Albania,ALB,855,0
Albania,ALB,856,0
Albania,ALB,857,0
Albania,ALB,858,0
Albania,ALB,859,0
Albania,ALB,860,0
Albania,ALB,863,0
Albania,ALB,864,0
Albania,ALB,867,0
Albania,ALB,869,0
Albania,ALB,871,0
Albania,ALB,876,0
Albania,ALB,881,0
Albania,ALB,885,0
Albania,ALB,887,0
Albania,ALB,891,0
Albania,ALB,893,0
Albania,ALB,894,0
Albania,ALB,896,0
Albania,ALB,898,0
Albania,ALB,910,0
Albania,ALB,912,0
Albania,ALB,922,0
Albania,ALB,942,0
Albania,ALB,943,0
Albania,ALB,951,0
Albania,ALB,953,0
Albania,ALB,956,0
Albania,ALB,957,0
Albania,ALB,958,0
Albania,ALB,963,0
Albania,ALB,972,0
Albania,ALB,977,0
Albania,ALB,978,0
Albania,ALB,985,0
Albania,ALB,986,0
Albania,ALB,990,0
Albania,ALB,991,0
Albania,ALB,999,0
Albania,ALB,1000,0
Albania,ALB,1001,0
Albania,ALB,1003,0
Albania,ALB,1007,0
Albania,ALB,1008,0
Albania,ALB,1010,0
Albania,ALB,1013,0
Albania,ALB,1021,0
Albania,ALB,1022,0
Albania,ALB,1026,0
Albania,ALB,1033,0
Albania,ALB,1036,0
Albania,ALB,1037,0
Albania,ALB,1038,0
Albania,ALB,1039,0
Albania,ALB,1040,0
Albania,ALB,1042,0
Albania,ALB,1045,0
Albania,ALB,1046,0
Albania,ALB,1048,0
Albania,ALB,1052,0
Albania,ALB,1057,0
Albania,ALB,1058,0
Albania,ALB,1063,0
Albania,ALB,1064,0
Albania,ALB,1065,0
Albania,ALB,1066,0
Albania,ALB,1067,0
Albania,ALB,1068,0
Albania,ALB,1070,0
Albania,ALB,1072,0
Albania,ALB,1076,0
Albania,ALB,1082,0
Albania,ALB,1085,0
Albania,ALB,1086,0
Albania,ALB,1088,0
Albania,ALB,1089,0
Albania,ALB,1091,0
Albania,ALB,1096,0
Albania,ALB,1099,0
Albania,ALB,1101,0
Albania,ALB,1102,0
Albania,ALB,1106,0
Albania,ALB,1109,0
Albania,ALB,1111,0
Albania,ALB,1114,0
Albania,ALB,1115,0
Albania,ALB,1117,0
Albania,ALB,1118,0
Albania,ALB,1119,0
Albania,ALB,1125,0
Albania,ALB,1130,0
Albania,ALB,1137,0
Albania,ALB,1139,0
Albania,ALB,1143,0
Albania,ALB,1149,0
Albania,ALB,1151,0
Albania,ALB,1153,0
Albania,ALB,1155,0
Albania,ALB,1156,0
Albania,ALB,1157,0
Albania,ALB,1158,0
Albania,ALB,1160,0
Albania,ALB,1164,0
Albania,ALB,1169,0
Albania,ALB,1171,0
Albania,ALB,1172,0
Albania,ALB,1175,0
Albania,ALB,1176,0
Albania,ALB,1179,0
Albania,ALB,1180,0
Albania,ALB,1182,0
Albania,ALB,1183,0
Albania,ALB,1184,0
Albania,ALB,1201,0
Albania,ALB,1202,0
Albania,ALB,1208,0
Albania,ALB,1209,0
Albania,ALB,1211,0
Albania,ALB,1219,0
Albania,ALB,1222,0
Albania,ALB,1223,0
Albania,ALB,1227,0
Albania,ALB,1231,0
Albania,ALB,1233,0
Albania,ALB,1237,2
Albania,ALB,1241,0
Albania,ALB,1248,0
Albania,ALB,1255,0
Albania,ALB,1257,0
Albania,ALB,1259,0
Albania,ALB,1267,0
Albania,ALB,1268,0
Albania,ALB,1269,0
Albania,ALB,1272,0
Albania,ALB,1273,1
Albania,ALB,1275,0
Albania,ALB,1276,0
Albania,ALB,1277,0
Albania,ALB,1279,0
Albania,ALB,1280,0
Albania,ALB,1281,0
Albania,ALB,1283,0
Albania,ALB,1284,0
Albania,ALB,1286,0
Albania,ALB,1289,0
Albania,ALB,1290,0
Albania,ALB,1291,0
Albania,ALB,1293,0
Albania,ALB,1295,0
Albania,ALB,1298,0
Albania,ALB,1300,0
Albania,ALB,1301,0
Albania,ALB,1303,0
Albania,ALB,1304,0
Albania,ALB,1305,0
Albania,ALB,1306,0
Albania,ALB,1310,0
Albania,ALB,1314,0
Albania,ALB,1319,0
Albania,ALB,1320,0
Albania,ALB,1323,0
Albania,ALB,1327,0
Albania,ALB,1328,0
Albania,ALB,1329,0
Albania,ALB,1331,0
Albania,ALB,1332,0
Albania,ALB,1336,0
Albania,ALB,1337,0
Albania,ALB,1339,0
Albania,ALB,1340,0
Albania,ALB,1341,0
Albania,ALB,1343,0
Albania,ALB,1344,0
Albania,ALB,1345,0
Albania,ALB,1346,0
Albania,ALB,1347,0
Albania,ALB,1348,0
Albania,ALB,1349,0
Albania,ALB,1350,0
Albania,ALB,1351,0
Albania,ALB,1352,0
Albania,ALB,1353,0
Albania,ALB,1354,0
Albania,ALB,1356,0
Albania,ALB,1358,0
Albania,ALB,1359,0
Albania,ALB,1360,0
Albania,ALB,1361,0
Albania,ALB,1365,0
Albania,ALB,1367,0
Albania,ALB,1368,0
Albania,ALB,1372,0
Albania,ALB,1374,0
Albania,ALB,1375,0
Albania,ALB,1377,0
Albania,ALB,1380,1
Albania,ALB,1382,0
Albania,ALB,1383,0
Albania,ALB,1384,0
Albania,ALB,1385,0
Albania,ALB,1386,0
Albania,ALB,1387,0
Albania,ALB,1389,0
Albania,ALB,1390,0
Albania,ALB,1391,0
Albania,ALB,1399,0
Albania,ALB,1400,0
Albania,ALB,1402,0
Albania,ALB,1403,0
Albania,ALB,1404,0
Albania,ALB,1405,0
Albania,ALB,1406,0
Albania,ALB,1407,0
Albania,ALB,1408,0
Albania,ALB,1414,0
Albania,ALB,1417,0
Albania,ALB,1418,0
Albania,ALB,1419,0
Albania,ALB,1426,0
Albania,ALB,1427,0
Albania,ALB,1428,0
Albania,ALB,1431,0
Albania,ALB,1433,0
Albania,ALB,1440,0
Albania,ALB,1441,0
Albania,ALB,1443,0
Albania,ALB,1444,0
Albania,ALB,1445,0
Albania,ALB,1447,0
Albania,ALB,1448,0
Albania,ALB,1451,0
Albania,ALB,1454,0
Albania,ALB,1455,0
Albania,ALB,1456,0
Albania,ALB,1457,0
Albania,ALB,1458,0
Albania,ALB,1459,0
Albania,ALB,1461,0
Albania,ALB,1463,0
Albania,ALB,1464,0
Albania,ALB,1469,0
Albania,ALB,1471,0
Albania,ALB,1475,0
Albania,ALB,1478,0
Albania,ALB,1479,0
Albania,ALB,1481,0
Albania,ALB,1482,0
Albania,ALB,1483,0
Albania,ALB,1484,0
Albania,ALB,1485,0
Albania,ALB,1487,0
Albania,ALB,1488,0
Albania,ALB,1489,0
Albania,ALB,1490,0
Albania,ALB,1491,0
Albania,ALB,1493,0
Albania,ALB,1494,0
Albania,ALB,1495,0
Albania,ALB,1496,0
Albania,ALB,1498,0
Albania,ALB,1499,0
Albania,ALB,1500,0
Albania,ALB,1501,0
Albania,ALB,1502,0
Albania,ALB,1504,0
Albania,ALB,1505,0
Albania,ALB,1507,0
Albania,ALB,1508,0
Albania,ALB,1509,0
Albania,ALB,1510,0
Albania,ALB,1511,0
Albania,ALB,1512,0
Albania,ALB,1513,0
Albania,ALB,1514,0
Albania,ALB,1515,0
Albania,ALB,1516,0
Albania,ALB,1517,0
Albania,ALB,1518,0
Albania,ALB,1520,0
Albania,ALB,1522,0
Albania,ALB,1523,0
Albania,ALB,1524,0
Albania,ALB,1527,0
Albania,ALB,1530,0
Albania,ALB,1531,0
Albania,ALB,1535,0
Albania,ALB,1536,0
Albania,ALB,1537,0
Albania,ALB,1538,0
Albania,ALB,1539,0
Albania,ALB,1541,0
Albania,ALB,1542,0
Albania,ALB,1543,0
Albania,ALB,1545,0
Albania,ALB,1546,0
Albania,ALB,1547,0
Albania,ALB,1549,0
Albania,ALB,1550,0
Albania,ALB,1551,0
Albania,ALB,1552,0
Albania,ALB,1553,0
Albania,ALB,1555,0
Albania,ALB,1556,0
Albania,ALB,1560,0
Albania,ALB,1561,0
Albania,ALB,1562,0
Albania,ALB,1563,0
Albania,ALB,1564,0
Albania,ALB,1565,0
Albania,ALB,1566,0
Albania,ALB,1568,0
Albania,ALB,1570,0
Albania,ALB,1571,0
Albania,ALB,1573,0
Albania,ALB,1574,0
Albania,ALB,1575,0
Albania,ALB,1576,0
Albania,ALB,1577,0
Albania,ALB,1578,0
Albania,ALB,1579,0
Albania,ALB,1580,0
Albania,ALB,1581,0
Albania,ALB,1582,0
Albania,ALB,1584,0
Albania,ALB,1586,0
Albania,ALB,1587,0
Albania,ALB,1588,0
Albania,ALB,1589,0
Albania,ALB,1590,0
Albania,ALB,1591,0
Albania,ALB,1593,0
Albania,ALB,1594,0
Albania,ALB,1596,0
Albania,ALB,1597,0
Albania,ALB,1598,0
Albania,ALB,1599,0
Albania,ALB,1600,0
Albania,ALB,1601,0
Albania,ALB,1602,0
Albania,ALB,1603,0
Albania,ALB,1604,0
Albania,ALB,1605,0
Albania,ALB,1606,0
Albania,ALB,1608,0
Albania,ALB,1609,0
Albania,ALB,1610,0
Albania,ALB,1611,0
Albania,ALB,1612,0
Albania,ALB,1613,0
Albania,ALB,1614,0
Albania,ALB,1615,0
Albania,ALB,1616,0
Albania,ALB,1618,0
Albania,ALB,1619,0
Albania,ALB,1620,0
Albania,ALB,1621,0
Albania,ALB,1622,0
Albania,ALB,1624,0
Albania,ALB,1625,0
Albania,ALB,1626,0
Albania,ALB,1627,0
Albania,ALB,1628,0
Albania,ALB,1629,0
Albania,ALB,1630,0
Albania,ALB,1631,0
Albania,ALB,1632,0
Albania,ALB,1633,0
Albania,ALB,1634,0
Albania,ALB,1636,0
Albania,ALB,1638,0
Albania,ALB,1639,0
Albania,ALB,1640,0
Albania,ALB,1641,0
Albania,ALB,1642,0
Albania,ALB,1643,0
Albania,ALB,1644,0
Albania,ALB,1645,0
Albania,ALB,1646,0
Albania,ALB,1647,0
Albania,ALB,1648,0
Albania,ALB,1649,0
Albania,ALB,1650,0
Albania,ALB,1651,0
Albania,ALB,1652,0
Albania,ALB,1653,0
Albania,ALB,1654,0
Albania,ALB,1655,0
Albania,ALB,1656,0
Albania,ALB,1657,0
Albania,ALB,1658,0
Albania,ALB,1659,0
Albania,ALB,1660,0
Albania,ALB,1661,0
Albania,ALB,1662,0
Albania,ALB,1663,0
Albania,ALB,1664,0
Albania,ALB,1665,0
Albania,ALB,1666,0
Albania,ALB,1667,0
Albania,ALB,1668,0
Albania,ALB,1669,0
Albania,ALB,1670,0
Albania,ALB,1671,0
Albania,ALB,1672,0
Albania,ALB,1673,0
Albania,ALB,1674,0
Albania,ALB,1675,0
Albania,ALB,1676,0
Albania,ALB,1677,0
Albania,ALB,1678,0
Albania,ALB,1679,0
Albania,ALB,1680,0
Albania,ALB,1681,0
Albania,ALB,1682,0
Albania,ALB,1683,0
Albania,ALB,1684,0
Albania,ALB,1687,0
Albania,ALB,1688,0
Albania,ALB,1689,0
Albania,ALB,1690,0
Albania,ALB,1691,0
Albania,ALB,1692,0
Albania,ALB,1693,0
Albania,ALB,1694,0
Albania,ALB,1695,0
Albania,ALB,1696,0
Albania,ALB,1697,0
Albania,ALB,1698,0
Albania,ALB,1699,0
Albania,ALB,1700,0
Albania,ALB,1701,0
Albania,ALB,1702,0
Albania,ALB,1703,0
Albania,ALB,1704,0
Albania,ALB,1705,0
Albania,ALB,1706,0
Albania,ALB,1707,0
Albania,ALB,1708,0
Albania,ALB,1709,0
Albania,ALB,1710,0
Albania,ALB,1711,0
Albania,ALB,1713,0
Albania,ALB,1714,0
Albania,ALB,1715,0
Albania,ALB,1716,0
Albania,ALB,1717,0
Albania,ALB,1718,0
Albania,ALB,1719,0
Albania,ALB,1720,0
Albania,ALB,1721,0
Albania,ALB,1722,0
Albania,ALB,1723,0
Albania,ALB,1725,0
Albania,ALB,1726,0
Albania,ALB,1727,0
Albania,ALB,1728,0
Albania,ALB,1729,0
Albania,ALB,1730,0
Albania,ALB,1731,0
Albania,ALB,1732,0
Albania,ALB,1733,0
Albania,ALB,1734,0
Albania,ALB,1735,0
Albania,ALB,1736,0
Albania,ALB,1737,0
Albania,ALB,1738,0
Albania,ALB,1739,0
Albania,ALB,1740,0
Albania,ALB,1741,0
Albania,ALB,1742,0
Albania,ALB,1743,0
Albania,ALB,1744,0
Albania,ALB,1746,0
Albania,ALB,1747,0
Albania,ALB,1748,0
Albania,ALB,1749,0
Albania,ALB,1750,0
Albania,ALB,1751,0
Albania,ALB,1752,0
Albania,ALB,1754,0
Albania,ALB,1755,0
Albania,ALB,1756,0
Albania,ALB,1757,0
Albania,ALB,1758,0
Albania,ALB,1759,0
Albania,ALB,1760,0
Albania,ALB,1761,0
Albania,ALB,1762,0
Albania,ALB,1763,0
Albania,ALB,1764,0
Albania,ALB,1765,0
Albania,ALB,1766,0
Albania,ALB,1767,0
Albania,ALB,1768,0
Albania,ALB,1769,0
Albania,ALB,1770,0
Albania,ALB,1771,0
Albania,ALB,1772,0
Albania,ALB,1773,0
Albania,ALB,1774,0
Albania,ALB,1775,0
Albania,ALB,1776,0
Albania,ALB,1777,0
Albania,ALB,1778,0
Albania,ALB,1779,0
Albania,ALB,1780,0
Albania,ALB,1781,0
Albania,ALB,1782,0
Albania,ALB,1783,0
Albania,ALB,1784,0
Albania,ALB,1785,0
Albania,ALB,1786,0
Albania,ALB,1787,0
Albania,ALB,1788,0
Albania,ALB,1789,0
Albania,ALB,1790,0
Albania,ALB,1791,0
Albania,ALB,1792,0
Albania,ALB,1793,0
Albania,ALB,1794,0
Albania,ALB,1795,0
Albania,ALB,1796,0
Albania,ALB,1797,0
Albania,ALB,1798,0
Albania,ALB,1799,0
Albania,ALB,1800,0
Albania,ALB,1801,0
Albania,ALB,1802,0
Albania,ALB,1803,0
Albania,ALB,1804,0
Albania,ALB,1805,0
Albania,ALB,1806,0
Albania,ALB,1808,0
Albania,ALB,1809,0
Albania,ALB,1810,0
Albania,ALB,1811,0
Albania,ALB,1812,0
Albania,ALB,1813,0
Albania,ALB,1814,0
Albania,ALB,1815,0
Albania,ALB,1816,0
Albania,ALB,1817,0
Albania,ALB,1818,0
Albania,ALB,1819,0
Albania,ALB,1820,0
Albania,ALB,1821,0
Albania,ALB,1822,0
Albania,ALB,1823,0
Albania,ALB,1824,0
Albania,ALB,1825,0
Albania,ALB,1826,0
Albania,ALB,1827,0
Albania,ALB,1828,0
Albania,ALB,1829,0
Albania,ALB,1830,0
Albania,ALB,1831,0
Albania,ALB,1832,0
Albania,ALB,1833,1
Albania,ALB,1834,0
Albania,ALB,1835,0
Albania,ALB,1836,0
Albania,ALB,1837,0
Albania,ALB,1838,0
Albania,ALB,1839,0
Albania,ALB,1840,0
Albania,ALB,1841,0
Albania,ALB,1842,0
Albania,ALB,1843,0
Albania,ALB,1844,0
Albania,ALB,1845,0
Albania,ALB,1846,0
Albania,ALB,1847,0
Albania,ALB,1848,0
Albania,ALB,1849,0
Albania,ALB,1850,0
Albania,ALB,1851,3
Albania,ALB,1852,0
Albania,ALB,1853,0
Albania,ALB,1854,1
Albania,ALB,1855,1
Albania,ALB,1856,0
Albania,ALB,1857,0
Albania,ALB,1858,2
Albania,ALB,1859,0
Albania,ALB,1860,1
Albania,ALB,1861,0
Albania,ALB,1862,1
Albania,ALB,1863,0
Albania,ALB,1864,0
Albania,ALB,1865,0
Albania,ALB,1866,3
Albania,ALB,1867,0
Albania,ALB,1868,0
Albania,ALB,1869,1
Albania,ALB,1870,0
Albania,ALB,1871,0
Albania,ALB,1872,0
Albania,ALB,1873,0
Albania,ALB,1874,0
Albania,ALB,1875,0
Albania,ALB,1876,0
Albania,ALB,1877,0
Albania,ALB,1878,0
Albania,ALB,1879,0
Albania,ALB,1880,0
Albania,ALB,1881,0
Albania,ALB,1882,0
Albania,ALB,1883,0
Albania,ALB,1884,0
Albania,ALB,1885,0
Albania,ALB,1886,0
Albania,ALB,1887,0
Albania,ALB,1888,0
Albania,ALB,1889,0
Albania,ALB,1890,0
Albania,ALB,1891,0
Albania,ALB,1892,0
Albania,ALB,1893,1
Albania,ALB,1894,0
Albania,ALB,1895,3
Albania,ALB,1896,0
Albania,ALB,1897,1
Albania,ALB,1898,0
Albania,ALB,1899,0
Albania,ALB,1900,0
Albania,ALB,1901,0
Albania,ALB,1902,0
Albania,ALB,1903,0
Albania,ALB,1904,0
Albania,ALB,1905,1
Albania,ALB,1906,1
Albania,ALB,1907,1
Albania,ALB,1908,0
Albania,ALB,1909,0
Albania,ALB,1910,0
Albania,ALB,1911,1
Albania,ALB,1912,0
Albania,ALB,1913,0
Albania,ALB,1914,0
Albania,ALB,1915,0
Albania,ALB,1916,0
Albania,ALB,1917,0
Albania,ALB,1918,0
Albania,ALB,1919,0
Albania,ALB,1920,2
Albania,ALB,1921,0
Albania,ALB,1922,0
Albania,ALB,1923,0
Albania,ALB,1924,0
Albania,ALB,1925,0
Albania,ALB,1926,1
Albania,ALB,1927,0
Albania,ALB,1928,0
Albania,ALB,1929,0
Albania,ALB,1930,3
Albania,ALB,1931,1
Albania,ALB,1932,0
Albania,ALB,1933,0
Albania,ALB,1934,0
Albania,ALB,1935,0
Albania,ALB,1936,0
Albania,ALB,1937,0
Albania,ALB,1938,0
Albania,ALB,1939,0
Albania,ALB,1940,0
Albania,ALB,1941,0
Albania,ALB,1942,1
Albania,ALB,1943,0
Albania,ALB,1944,0
Albania,ALB,1945,0
Albania,ALB,1946,0
Albania,ALB,1947,0
Albania,ALB,1948,0
Albania,ALB,1949,0
Albania,ALB,1950,0
Albania,ALB,1951,0
Albania,ALB,1952,0
Albania,ALB,1953,0
Albania,ALB,1954,0
Albania,ALB,1955,0
Albania,ALB,1956,0
Albania,ALB,1957,0
Albania,ALB,1958,0
Albania,ALB,1959,1
Albania,ALB,1960,0
Albania,ALB,1961,0
Albania,ALB,1962,1
Albania,ALB,1963,0
Albania,ALB,1964,0
Albania,ALB,1965,0
Albania,ALB,1966,0
Albania,ALB,1967,2
Albania,ALB,1968,0
Albania,ALB,1969,1
Albania,ALB,1970,0
Albania,ALB,1971,0
Albania,ALB,1972,0
Albania,ALB,1973,0
Albania,ALB,1974,0
Albania,ALB,1975,0
Albania,ALB,1976,0
Albania,ALB,1977,0
Albania,ALB,1978,0
Albania,ALB,1979,0
Albania,ALB,1980,0
Albania,ALB,1981,0
Albania,ALB,1982,0
Albania,ALB,1983,0
Albania,ALB,1984,0
Albania,ALB,1985,0
Albania,ALB,1986,0
Albania,ALB,1987,0
Albania,ALB,1988,1
Albania,ALB,1989,0
Albania,ALB,1990,0
Albania,ALB,1991,0
Albania,ALB,1992,0
Albania,ALB,1993,0
Albania,ALB,1994,0
Albania,ALB,1995,0
Albania,ALB,1996,0
Albania,ALB,1997,1
Albania,ALB,1998,1
Albania,ALB,1999,0
Albania,ALB,2000,0
Albania,ALB,2001,0
Albania,ALB,2002,0
Albania,ALB,2003,0
Albania,ALB,2004,0
Albania,ALB,2005,1
Albania,ALB,2006,1
Albania,ALB,2007,1
Albania,ALB,2008,0
Albania,ALB,2009,0
Albania,ALB,2010,0
Albania,ALB,2011,0
Albania,ALB,2012,0
Albania,ALB,2013,0
Albania,ALB,2014,1
Albania,ALB,2015,0
Albania,ALB,2016,0
Albania,ALB,2017,0
Algeria,DZA,-2150,0
Algeria,DZA,-2000,0
Algeria,DZA,-1610,0
Algeria,DZA,-1566,0
Algeria,DZA,-1450,0
Algeria,DZA,-1365,0
Algeria,DZA,-1250,0
Algeria,DZA,-1050,0
Algeria,DZA,-759,0
Algeria,DZA,-590,0
Algeria,DZA,-550,0
Algeria,DZA,-525,0
Algeria,DZA,-480,0
Algeria,DZA,-479,0
Algeria,DZA,-432,0
Algeria,DZA,-426,0
Algeria,DZA,-400,0
Algeria,DZA,-373,0
Algeria,DZA,-364,0
Algeria,DZA,-330,0
Algeria,DZA,-326,0
Algeria,DZA,-282,0
Algeria,DZA,-250,0
Algeria,DZA,-227,0
Algeria,DZA,-223,0
Algeria,DZA,-221,0
Algeria,DZA,-218,0
Algeria,DZA,-217,0
Algeria,DZA,-210,0
Algeria,DZA,-198,0
Algeria,DZA,-193,0
Algeria,DZA,-186,0
Algeria,DZA,-177,0
Algeria,DZA,-70,0
Algeria,DZA,-63,0
Algeria,DZA,-60,0
Algeria,DZA,-58,0
Algeria,DZA,-50,0
Algeria,DZA,-47,0
Algeria,DZA,-33,0
Algeria,DZA,-31,0
Algeria,DZA,-27,0
Algeria,DZA,-26,0
Algeria,DZA,-15,0
Algeria,DZA,10,0
Algeria,DZA,11,0
Algeria,DZA,17,0
Algeria,DZA,23,0
Algeria,DZA,25,0
Algeria,DZA,27,0
Algeria,DZA,29,0
Algeria,DZA,33,0
Algeria,DZA,37,0
Algeria,DZA,46,0
Algeria,DZA,50,0
Algeria,DZA,52,0
Algeria,DZA,55,0
Algeria,DZA,57,0
Algeria,DZA,60,0
Algeria,DZA,62,0
Algeria,DZA,63,0
Algeria,DZA,76,0
Algeria,DZA,79,0
